stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
90011,,Belk,,35.726646,-81.700127,,,,,,
90012,,Western Piedmont Community College,,35.72274,-81.68683,,,,,,
90013,,Burkemont Ave and Community College Dr,,35.723169,-81.693251,,,,,,
90014,,PPG Paints,,35.731443,-81.694604,,,,,,
90015,,Burkemont Ave and New St,,35.736035,-81.694757,,,,,,
90016,,Mission Station - W Meeting St,,35.742086,-81.690015,,,,,,
90017,,Burke County Courts - E Meeting St,,35.745711,-81.685826,,,,,,
90018,,Valdese Ave and Church St (outbound),,35.74726,-81.680785,,,,,,
90019,,Valdese Ave and Hogan St,,35.749529,-81.677148,,,,,,
90020,,Valdese Ave and Carolina St (outbound),,35.752671,-81.669999,,,,,,
R5,,Food Lion - E Union St - Request Stop,,35.754219,-81.65523,,,,,,
90021,,New Day Christian Church,,35.754463,-81.670431,,,,,,
90022,,E Union St and Tennesee St,,35.755555,-81.675031,,,,,,
90023,,Lucys Beauty Salon,,35.7562,-81.677939,,,,,,
90024,,Vinearden Rd and Center St,,35.760886,-81.6792,,,,,,
90025,,Vinearden Rd and View St,,35.760089,-81.681752,,,,,,
90026,,Vinearden Rd and Brackett St (22),,35.759894,-81.683809,,,,,,
90027,,Hunters Coin Laundry,,35.757369,-81.686621,,,,,,
90028,,Food Matters - Short St,,35.749798,-81.686624,,,,,,
90029,,Millside Manor,,35.748901,-81.684695,,,,,,
90030,,Morganton City Hall,,35.747867,-81.685849,,,,,,
90031,,Bouchelle St and Avery Ave,,35.747934,-81.687463,,,,,,
90032,,Bouchelle St and Fleming Pl,,35.748849,-81.691015,,,,,,
90033,,Bouchelle St and Caldwell St,,35.75062,-81.694358,,,,,,
90034,,Bouchelle and MLK Park,,35.752654,-81.699295,,,,,,
R6,,Goodwill - Request Stop,,35.754545,-81.715155,,,,,,
R7,,Neighborhood Market - Request Stop,,35.75275,-81.716902,,,,,,
90035,,N Green St and Michaels St,,35.749137,-81.701394,,,,,,
R8,,Morganton Senior Center - Request Stop,,35.748595,-81.698466,,,,,,
90036,,N College St and N Green St,,35.748234,-81.697953,,,,,,
90037,,College St and Collett St,,35.744293,-81.691781,,,,,,
90038,,Burke Pharmacy,,35.742513,-81.688585,,,,,,
90039,,Alder Springs Apartments,,35.740326,-81.685506,,,,,,
90040,,Table Rock Pharmacy,,35.738331,-81.680772,,,,,,
90041,,Broughton - Sterling St,,35.733319,-81.673179,,,,,,
90042,,Sterling St and Moose St,,35.728386,-81.666549,,,,,,
90043,,Zaxbys/Foothills Higher Education Center,,35.725869,-81.662078,,,,,,
90044,,Plaza Inn/Waffle House,,35.719746,-81.651902,,,,,,
