trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
4_AB_westbound_3_T05,18:40:00,18:40:00,7985844,15,Coble Transportation Center (A4),1,,,,90.146,1
4_AB_westbound_3_T05,19:00:00,19:00:00,7985654,16,,1,,,,111.641,1
4_AB_westbound_3_T06,17:40:00,17:40:00,7986774,1,Mason Farm Road at EPA,,,,,0.009,1
4_AB_westbound_3_T06,17:41:25,17:41:25,7992460,2,"UNC Hospitals (Manning Dr, CG Lot)",,,,,0.582,0
4_AB_westbound_3_T06,17:43:00,17:43:00,7992461,3,Health Sciences Library on S Columbia,,,,,1.221,1
4_AB_westbound_3_T06,17:43:55,17:43:55,7992462,4,Abernethy Hall on S Columiba,,,,,1.651,0
4_AB_westbound_3_T06,17:45:24,17:45:24,7992463,5,Columbia & Rosemary,,,,,2.357,0
4_AB_westbound_3_T06,17:46:00,17:46:00,7992464,6,MLK Jr Blvd & Hillsborough (Midtown Market),,,,,2.639,1
4_AB_westbound_3_T06,17:47:07,17:47:07,7992465,7,MLK Jr Blvd & Estes (YMCA),,,,,3.91,0
4_AB_westbound_3_T06,17:48:03,17:48:03,7992466,8,Mebane Cone Health Park & Ride,,,,,4.956,0
4_AB_westbound_3_T06,18:15:00,18:15:00,7986766,9,Alamance Community College,,,,,35.535,1
4_AB_westbound_3_T06,18:25:00,18:25:00,7986765,10,Graham Park & Ride,,,,,44.396,1
4_AB_westbound_3_T06,18:35:00,18:35:00,7986764,11,Alamance Regional Medical Center Park & Ride,,,,,50.579,1
4_AB_westbound_3_T06,18:46:00,18:46:00,7986763,12,E Gate City/Aster Drive,,,,,61.672,1
4_AB_westbound_3_T06,19:06:23,19:06:23,8122586,13,Bennett College (E Washington St),1,,,,85.853,0
4_AB_westbound_3_T06,19:09:19,19:09:19,7992469,14,Greensboro Depot (Slip 17),1,,,,89.328,0
4_AB_westbound_3_T06,19:10:00,19:10:00,7985844,15,Coble Transportation Center (A4),1,,,,90.146,1
4_AB_westbound_3_T06,19:30:00,19:30:00,7985654,16,,1,,,,111.641,1
9_DA_northbound_T01,05:30:00,05:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T01,05:43:53,05:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T01,05:45:00,05:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T01,05:51:00,05:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T01,05:53:24,05:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T01,05:56:32,05:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T01,06:16:00,06:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T01,06:17:40,06:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T01,06:21:00,06:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T01,06:25:00,06:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T01,06:27:00,06:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T02,06:30:00,06:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T02,06:43:53,06:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T02,06:45:00,06:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T02,06:51:00,06:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T02,06:53:24,06:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T02,06:56:32,06:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T02,07:16:00,07:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T02,07:17:40,07:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T02,07:21:00,07:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T02,07:25:00,07:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T02,07:27:00,07:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T03,07:30:00,07:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T03,07:43:53,07:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T03,07:45:00,07:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T03,07:51:00,07:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T03,07:53:24,07:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T03,07:56:32,07:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T03,08:16:00,08:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T03,08:17:40,08:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T03,08:21:00,08:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T03,08:25:00,08:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T03,08:27:00,08:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T04,08:30:00,08:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T04,08:43:53,08:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T04,08:45:00,08:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T04,08:51:00,08:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T04,08:53:24,08:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T04,08:56:32,08:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T04,09:16:00,09:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T04,09:17:40,09:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T04,09:21:00,09:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T04,09:25:00,09:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T04,09:27:00,09:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T05,10:30:00,10:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T05,10:43:53,10:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T05,10:45:00,10:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T05,10:51:00,10:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T05,10:53:24,10:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T05,10:56:32,10:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T05,11:16:00,11:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T05,11:17:40,11:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T05,11:21:00,11:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T05,11:25:00,11:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T05,11:27:00,11:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T06,12:30:00,12:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T06,12:43:53,12:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T06,12:45:00,12:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T06,12:51:00,12:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T06,12:53:24,12:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T06,12:56:32,12:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T06,13:16:00,13:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T06,13:17:40,13:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T06,13:21:00,13:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T06,13:25:00,13:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T06,13:27:00,13:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T07,14:30:00,14:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T07,14:43:53,14:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T07,14:45:00,14:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T07,14:51:00,14:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T07,14:53:24,14:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T07,14:56:32,14:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T07,15:16:00,15:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T07,15:17:40,15:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T07,15:21:00,15:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T07,15:25:00,15:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T07,15:27:00,15:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T08,16:30:00,16:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T08,16:43:53,16:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T08,16:45:00,16:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T08,16:51:00,16:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T08,16:53:24,16:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T08,16:56:32,16:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T08,17:16:00,17:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T08,17:17:40,17:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T08,17:21:00,17:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T08,17:25:00,17:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T08,17:27:00,17:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T09,17:30:00,17:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T09,17:43:53,17:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T09,17:45:00,17:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T09,17:51:00,17:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T09,17:53:24,17:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T09,17:56:32,17:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T09,18:16:00,18:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T09,18:17:40,18:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T09,18:21:00,18:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T09,18:25:00,18:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T09,18:27:00,18:27:00,7985844,11,,,,,,45.728,1
9_DA_northbound_T10,18:30:00,18:30:00,7989457,1,Main & University,,,,,0.014,1
9_DA_northbound_T10,18:43:53,18:43:53,10767824,2,GTCC High Point,,,,,13.37,0
9_DA_northbound_T10,18:45:00,18:45:00,7990395,3,High Point Terminal (Outer Slip),,,,,14.449,1
9_DA_northbound_T10,18:51:00,18:51:00,7988169,4,MLK Jr. Dr. & Oneka,,,,,15.949,1
9_DA_northbound_T10,18:53:24,18:53:24,7990396,5,MLK Jr. Dr. & Hendrix,,,,,18.125,0
9_DA_northbound_T10,18:56:32,18:56:32,7990397,6,Coliseum & Freeman Mill,,,,,20.967,0
9_DA_northbound_T10,19:16:00,19:16:00,7990398,7,Coliseum & W Florida,,,,,38.588,1
9_DA_northbound_T10,19:17:40,19:17:40,7990399,8,Gate City Blvd & Glenwood (UNC-G),,,,,39.716,0
9_DA_northbound_T10,19:21:00,19:21:00,7990400,9,W Market St & Greene St (Old Courthouse),,,,,41.96,1
9_DA_northbound_T10,19:25:00,19:25:00,7990401,10,Greensboro Depot (Slip 17),,,,,44.742,1
9_DA_northbound_T10,19:27:00,19:27:00,7985844,11,,,,,,45.728,1
9_DA_southbound_T01,05:30:00,05:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T01,05:31:24,05:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T01,05:35:00,05:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T01,05:38:20,05:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T01,05:40:00,05:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T01,05:58:53,05:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T01,06:02:09,06:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T01,06:05:00,06:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T01,06:10:00,06:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T01,06:11:16,06:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T01,06:25:00,06:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T02,06:30:00,06:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T02,06:31:24,06:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T02,06:35:00,06:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T02,06:38:20,06:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T02,06:40:00,06:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T02,06:58:53,06:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T02,07:02:09,07:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T02,07:05:00,07:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T02,07:10:00,07:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T02,07:11:16,07:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T02,07:25:00,07:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T03,07:30:00,07:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T03,07:31:24,07:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T03,07:35:00,07:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T03,07:38:20,07:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T03,07:40:00,07:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T03,07:58:53,07:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T03,08:02:09,08:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T03,08:05:00,08:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T03,08:10:00,08:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T03,08:11:16,08:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T03,08:25:00,08:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T04,09:30:00,09:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T04,09:31:24,09:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T04,09:35:00,09:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T04,09:38:20,09:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T04,09:40:00,09:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T04,09:58:53,09:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T04,10:02:09,10:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T04,10:05:00,10:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T04,10:10:00,10:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T04,10:11:16,10:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T04,10:25:00,10:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T05,11:30:00,11:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T05,11:31:24,11:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T05,11:35:00,11:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T05,11:38:20,11:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T05,11:40:00,11:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T05,11:58:53,11:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T05,12:02:09,12:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T05,12:05:00,12:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T05,12:10:00,12:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T05,12:11:16,12:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T05,12:25:00,12:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T06,13:30:00,13:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T06,13:31:24,13:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T06,13:35:00,13:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T06,13:38:20,13:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T06,13:40:00,13:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T06,13:58:53,13:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T06,14:02:09,14:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T06,14:05:00,14:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T06,14:10:00,14:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T06,14:11:16,14:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T06,14:25:00,14:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T07,15:30:00,15:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T07,15:31:24,15:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T07,15:35:00,15:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T07,15:38:20,15:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T07,15:40:00,15:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T07,15:58:53,15:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T07,16:02:09,16:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T07,16:05:00,16:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T07,16:10:00,16:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T07,16:11:16,16:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T07,16:25:00,16:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T08,16:30:00,16:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T08,16:31:24,16:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T08,16:35:00,16:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T08,16:38:20,16:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T08,16:40:00,16:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T08,16:58:53,16:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T08,17:02:09,17:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T08,17:05:00,17:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T08,17:10:00,17:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T08,17:11:16,17:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T08,17:25:00,17:25:00,7989457,11,,,,,,42.103,1
9_DA_southbound_T09,17:30:00,17:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_DA_southbound_T09,17:31:24,17:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_DA_southbound_T09,17:35:00,17:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_DA_southbound_T09,17:38:20,17:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_DA_southbound_T09,17:40:00,17:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_DA_southbound_T09,17:58:53,17:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_DA_southbound_T09,18:02:09,18:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_DA_southbound_T09,18:05:00,18:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_DA_southbound_T09,18:10:00,18:10:00,7989456,9,Main & College,,,,,29.806,1
9_DA_southbound_T09,18:11:16,18:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_DA_southbound_T09,18:25:00,18:25:00,7989457,11,,,,,,42.103,1
9_Last_DA_southbound_T01,18:30:00,18:30:00,7985844,1,Arlington & Gate City Blvd,,,,,0,1
9_Last_DA_southbound_T01,18:31:24,18:31:24,7989450,2,Gate City Blvd & Glenwood (UNC-G),,,,,0.774,0
9_Last_DA_southbound_T01,18:35:00,18:35:00,7989451,3,Coliseum & W Florida,,,,,2.769,1
9_Last_DA_southbound_T01,18:38:20,18:38:20,7989452,4,Coliseum & Freeman Mill,,,,,5.043,0
9_Last_DA_southbound_T01,18:40:00,18:40:00,7989453,5,MLK Jr. Dr. & Hendrix,,,,,6.173,1
9_Last_DA_southbound_T01,18:58:53,18:58:53,7989454,6,MLK Jr. Dr. & Hoskins,,,,,22.82,0
9_Last_DA_southbound_T01,19:02:09,19:02:09,7989455,7,High Point Terminal (Outer Slip),,,,,25.706,0
9_Last_DA_southbound_T01,19:05:00,19:05:00,7988169,8,GTCC High Point,,,,,28.22,1
9_Last_DA_southbound_T01,19:10:00,19:10:00,7989456,9,Main & College,,,,,29.806,1
9_Last_DA_southbound_T01,19:11:16,19:11:16,10766898,10,Thomasville Park & Ride,,,,,30.842,0
9_Last_DA_southbound_T01,19:25:00,19:25:00,7989457,11,,1,,,,42.103,1
10_RA_northbound_1_T01,06:27:00,06:27:00,7998667,1,Randolph Community College,,,,,0.013,1
10_RA_northbound_1_T01,06:29:00,06:29:00,7998660,2,S Fayetteville & Scarboro,,,,,0.621,1
10_RA_northbound_1_T01,06:35:03,06:35:03,7998661,3,Randolph Hospital,,,,,4.824,0
10_RA_northbound_1_T01,06:36:00,06:36:00,7998662,4,North Asheboro Park & Ride,,,,,5.489,1
10_RA_northbound_1_T01,06:41:00,06:41:00,7998663,5,Randleman Park & Ride,,,,,9.485,1
10_RA_northbound_1_T01,06:55:00,06:55:00,7998664,6,Four Seasons,,,,,20.413,1
10_RA_northbound_1_T01,07:14:00,07:14:00,7986282,7,Gate City & Meadwview,,,,,47.976,1
10_RA_northbound_1_T01,07:15:47,07:15:47,7998665,8,Gate City & Patterson,,,,,48.923,0
10_RA_northbound_1_T01,07:18:23,07:18:23,7998666,9,Gate City Blvd & Glenwood  (UNC-G),,,,,50.309,0
10_RA_northbound_1_T01,07:22:00,07:22:00,7990400,10,W Washington & Blandwood,,,,,52.233,1
10_RA_northbound_1_T01,07:26:13,07:26:13,7986778,11,W Washington & Greene,,,,,54.518,0
10_RA_northbound_1_T01,07:26:47,07:26:47,7986779,12,Greensboro Depot (Slip 17),,,,,54.824,0
10_RA_northbound_1_T01,07:28:00,07:28:00,7985844,13,,,,,,55.486,1
10_RA_northbound_1_T02,06:57:00,06:57:00,7998667,1,Randolph Community College,,,,,0.013,1
10_RA_northbound_1_T02,06:59:00,06:59:00,7998660,2,S Fayetteville & Scarboro,,,,,0.621,1
10_RA_northbound_1_T02,07:05:03,07:05:03,7998661,3,Randolph Hospital,,,,,4.824,0
10_RA_northbound_1_T02,07:06:00,07:06:00,7998662,4,North Asheboro Park & Ride,,,,,5.489,1
10_RA_northbound_1_T02,07:11:00,07:11:00,7998663,5,Randleman Park & Ride,,,,,9.485,1
10_RA_northbound_1_T02,07:25:00,07:25:00,7998664,6,Four Seasons,,,,,20.413,1
10_RA_northbound_1_T02,07:44:00,07:44:00,7986282,7,Gate City & Meadwview,,,,,47.976,1
10_RA_northbound_1_T02,07:45:47,07:45:47,7998665,8,Gate City & Patterson,,,,,48.923,0
10_RA_northbound_1_T02,07:48:23,07:48:23,7998666,9,Gate City Blvd & Glenwood  (UNC-G),,,,,50.309,0
10_RA_northbound_1_T02,07:52:00,07:52:00,7990400,10,W Washington & Blandwood,,,,,52.233,1
10_RA_northbound_1_T02,07:56:13,07:56:13,7986778,11,W Washington & Greene,,,,,54.518,0
