school_name,geocode_flag,county,sch_type,sch_ptype,sch_ctype,lat,lon,nearest_stop_distance_m,stops_within_radius,avg_daily_trips_nearby,in_service_area,n_agencies_loaded
W G Pearson Elementary,review_recommended,Durham,Regular School,Magnet,Modified,35.98219482638659,-78.89618889367377,242.0,31,46.1,True,21
Fayetteville Street Elementary,review_recommended,Durham,Regular School,None,Traditional,35.96434824199313,-78.90510046461083,111.1,18,51.7,True,21
James E Shepard Middle,review_recommended,Durham,Regular School,Magnet,Modified,35.96522450073611,-78.89934616396329,428.7,18,45.0,True,21
Hillside High,review_recommended,Durham,Regular School,None,Traditional,35.956166242677796,-78.90258538572886,422.1,13,80.2,True,21
RogersHerr Middle,review_recommended,Durham,Regular School,None,Year Round,35.97240486288676,-78.93392712172864,185.8,24,50.2,True,21
Lakewood Elementary,review_recommended,Durham,Regular School,None,Traditional,35.98292919529476,-78.93534760790334,207.4,15,60.0,True,21
Parkwood Elementary,review_recommended,Durham,Regular School,None,Traditional,35.891905812257825,-78.90570063394637,899.4,0,0.0,True,21
Lowe's Grove Middle,review_recommended,Durham,Regular School,None,Traditional,35.90270882096743,-78.8906717170713,202.2,13,23.8,True,21
Southwest Elementary,review_recommended,Durham,Regular School,None,Traditional,35.92925706495169,-78.92337386973261,289.3,8,51.6,True,21
Pearsontown Elementary,review_recommended,Durham,Regular School,None,Year Round,35.93238641745772,-78.90773333006365,532.1,4,59.0,True,21
C E Jordan High,review_recommended,Durham,Regular School,None,Traditional,35.923829028271406,-78.96264090076285,279.4,7,21.1,True,21
Bethesda Elementary,review_recommended,Durham,Regular School,None,Traditional,35.94060841772033,-78.83718244744779,186.7,7,31.3,True,21
Neal Middle,review_recommended,Durham,Regular School,None,Traditional,35.97866781097474,-78.78246499355899,3420.7,0,0.0,True,21
M C S Noble Middle,review_recommended,New Hanover,Regular School,None,Traditional,34.25607230698574,-77.84171112210406,264.9,1,14.0,True,21
Richfield Elementary,ok,Stanly,Regular School,None,Traditional,35.46852447779902,-80.25607451378907,27068.3,0,0.0,False,21
Brunswick County Early College,review_recommended,Brunswick,Regular School,Early College,Modified,34.038116698004266,-78.22848099828542,31379.0,0,0.0,False,21
School of Inquiry and Life Sciences,review_recommended,Buncombe,Regular School,Cooperative Innovative HS,Traditional,35.57282018254328,-82.55115648065662,62634.6,0,0.0,False,21
Burke Middle College,review_recommended,Burke,Regular School,Cooperative Innovative HS,Year Round,35.72161298656166,-81.6889940475513,232.2,2,13.0,True,21
Kannapolis Interm,review_recommended,Cabarrus,Regular School,None,Traditional,35.49247742150217,-80.6170617005965,310.8,8,17.5,True,21
Caldwell Early College,review_recommended,Caldwell,Regular School,Early College,Traditional,35.85441266241211,-81.48315930381023,16692.9,0,0.0,False,21
Maiden Middle School,ok,Catawba,Regular School,None,Traditional,35.58110806974625,-81.21776027293652,8303.9,0,0.0,False,21
Newton Conover Health Science,ok,Catawba,Regular School,Cooperative Innovative HS,Traditional,35.677610442222424,-81.22492355450288,440.3,12,9.2,True,21
TriCounty Early College High,ok,Cherokee,Regular School,Early College,Traditional,35.037976676290924,-84.09232321925239,85158.7,0,0.0,False,21
Kings Mountain Middle,review_recommended,Cleveland,Regular School,None,Traditional,35.230201256282726,-81.37428006401669,49356.1,0,0.0,False,21
CCCA  Southeastern Campus,review_recommended,Columbus,Regular School,Early College,Traditional,34.33125781688166,-78.78099418086441,77124.6,0,0.0,False,21
Craven Early College High,review_recommended,Craven,Regular School,Early College,Traditional,35.110370095084555,-77.10208187536563,27.4,2,5.5,True,21
Cross Creek Early College,review_recommended,Cumberland,Regular School,Early College,Traditional,35.071450559243345,-78.89431693407667,71408.6,0,0.0,False,21
Howard Health & Life Sciences,review_recommended,Cumberland,Regular School,Cooperative Innovative HS,Traditional,35.030723183365254,-78.94883385596789,76337.3,0,0.0,False,21
Nags Head Elementary,ok,Dare,Regular School,None,Traditional,35.97913282729364,-75.63917734343978,159685.4,0,0.0,False,21
Friendship Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.959897118211316,-80.14035798428999,8101.9,0,0.0,False,21
Central Davie Academy,review_recommended,Davie,Alternative Education,None,Traditional,35.90737623905541,-80.55223931384167,23790.6,0,0.0,False,21
Middle College HS @ DTCC,review_recommended,Durham,Regular School,Early College,Traditional,35.97391571826345,-78.88047630681136,40.8,24,23.1,True,21
Edgecombe Early College High,review_recommended,Edgecombe,Regular School,Early College,Traditional,35.87923022283667,-77.57352675878589,18053.3,0,0.0,False,21
East Forsyth Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.137790767146235,-80.12126626539626,3211.1,0,0.0,True,21
Main Street Academy,ok,Forsyth,Alternative Education,None,Traditional,36.04087877705407,-80.26450860827875,472.6,5,27.4,True,21
Reagan High,review_recommended,Forsyth,Regular School,None,Traditional,36.17003579146416,-80.3649158586124,2861.5,0,0.0,True,21
S Granville High of Health Sci,review_recommended,Granville,Regular School,None,Traditional,36.12448190491586,-78.67361932438006,18395.8,0,0.0,False,21
Middle College at GTCC  GSO,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,36.07019737376088,-79.79606734985475,42.9,58,60.1,True,21
Middle College at GTCC  High Point,review_recommended,Guilford,Regular School,Cooperative Innovative HS,Traditional,35.946506755518506,-80.00353531000967,17.2,47,17.7,True,21
McLeansville Elementary,review_recommended,Guilford,Regular School,None,Traditional,36.10897418515013,-79.65533839525564,6518.2,0,0.0,False,21
Northern Guilford Middle,review_recommended,Guilford,Regular School,None,Traditional,36.20796211378367,-79.80447047886453,7861.0,0,0.0,False,21
Dean B Pruett SCALE Academy,review_recommended,Guilford,Alternative Education,None,Traditional,35.94999257349698,-80.00916831576365,166.3,52,18.4,True,21
Collaborative College for Technology,review_recommended,Iredell,Regular School,Early College,Traditional,35.783394574613375,-80.89267892018593,28778.6,0,0.0,False,21
East Mooresville Intermediate,review_recommended,Iredell,Regular School,None,Traditional,35.597364555289744,-80.78072273852341,15989.4,0,0.0,False,21
Dixon Road Elementary,ok,Johnston,Regular School,None,Traditional,35.53316949270309,-78.58437932660179,27407.1,0,0.0,False,21
Lee Early College,review_recommended,Lee,Regular School,Early College,Traditional,35.46846761087651,-79.14619655647147,37366.5,0,0.0,False,21
Kiser Intermediate,review_recommended,Lincoln,Regular School,None,Traditional,35.47719260560425,-81.26562370518643,20330.7,0,0.0,False,21
Childers Elementary,review_recommended,Lincoln,Regular School,None,Traditional,35.47609365110722,-81.3097881549108,21621.7,0,0.0,False,21
Ardrey Kell High,review_recommended,Mecklenburg,Regular School,None,Traditional,35.03495668342754,-80.83453924586685,31707.9,0,0.0,False,21
Bailey Middle,review_recommended,Mecklenburg,Regular School,None,Traditional,35.46999920379264,-80.82949882592548,13646.6,0,0.0,False,21
Chantilly Montessori,review_recommended,Mecklenburg,Regular School,Magnet,Traditional,35.20658604925325,-80.80013701141404,12633.7,0,0.0,False,21
Community House Middle,review_recommended,Mecklenburg,Regular School,None,Traditional,35.03252586927328,-80.82325730289453,31724.7,0,0.0,False,21
Highland Creek Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.38529976347154,-80.75557459885549,2522.1,0,0.0,True,21
J.V. Washam Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.466262870985794,-80.86840480986689,16112.9,0,0.0,False,21
Performance Learning Center,review_recommended,Mecklenburg,Regular School,Cooperative Innovative HS,Traditional,35.24124626232727,-80.8344028502533,11200.7,0,0.0,False,21
Torrence Creek Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.41142793632604,-80.87398039910221,13572.9,0,0.0,False,21
Winget Park Elementary,review_recommended,Mecklenburg,Regular School,None,Traditional,35.1299114841348,-81.00151283425677,30767.3,0,0.0,False,21
Olympic High  Renaissance School,review_recommended,Mecklenburg,Regular School,None,Traditional,35.157801712099676,-80.9504773128764,25238.5,0,0.0,False,21
Olympic HighMath Eng Tech Science,review_recommended,Mecklenburg,Regular School,None,Traditional,35.157801712099676,-80.9504773128764,25238.5,0,0.0,False,21
Olympic High  Intl Study & Global Econ,review_recommended,Mecklenburg,Regular School,None,Traditional,35.157801712099676,-80.9504773128764,25238.5,0,0.0,False,21
Olympic High Intl Bus & Comm Studies,review_recommended,Mecklenburg,Regular School,None,Traditional,35.157801712099676,-80.9504773128764,25238.5,0,0.0,False,21
Olympic High  Biotech Health Pub Admin,review_recommended,Mecklenburg,Regular School,None,Traditional,35.157801712099676,-80.9504773128764,25238.5,0,0.0,False,21
Lake Forest Academy,review_recommended,New Hanover,Alternative Education,None,Traditional,34.21596131792543,-77.92767276046972,146.4,14,33.1,True,21
Partnership Academy,review_recommended,Orange,Alternative Education,None,Traditional,36.07706751773716,-79.10335179425107,359.2,4,9.0,True,21
Pender Early College High,review_recommended,Pender,Regular School,Early College,Traditional,34.54276548714502,-77.91873700768788,32275.7,0,0.0,False,21
PSRC Early College at RCC,review_recommended,Robeson,Regular School,Early College,Traditional,34.671447857733945,-79.00706972125869,108033.7,0,0.0,False,21
Koontz Elementary,review_recommended,Rowan,Regular School,None,Traditional,35.62435091141648,-80.4942419981793,1471.4,0,0.0,True,21
Millbridge Elementary,review_recommended,Rowan,Regular School,None,Traditional,35.600270555049825,-80.6545837819394,8041.7,0,0.0,False,21
Sampson Early College High,ok,Sampson,Regular School,Early College,Traditional,34.99167951843349,-78.35842778139745,51319.3,0,0.0,False,21
Stanly Early College High,review_recommended,Stanly,Regular School,Early College,Traditional,35.33752370201104,-80.23364556812004,32067.1,0,0.0,False,21
Surry Early College HS Design,review_recommended,Surry,Regular School,Early College,Traditional,36.376876643884515,-80.71082933005142,41181.0,0,0.0,False,21
Elkin Middle,review_recommended,Surry,Regular School,None,Traditional,36.24454209244542,-80.8577190461929,45228.7,0,0.0,False,21
Kensington Elementary,ok,Union,Regular School,None,Traditional,34.9447015012163,-80.77579693448088,40762.7,0,0.0,False,21
Porter Ridge High School,ok,Union,Regular School,None,Traditional,35.09084578518913,-80.57429440523947,29024.0,0,0.0,False,21
Porter Ridge Middle School,ok,Union,Regular School,None,Traditional,35.08949222794382,-80.57125037123726,29300.1,0,0.0,False,21
Rock Rest Elementary,review_recommended,Union,Regular School,None,Traditional,34.9579247065797,-80.48701925015119,45750.3,0,0.0,False,21
Union County Early College,review_recommended,Union,Regular School,Early College,Traditional,35.04587195958995,-80.6444199613567,30866.1,0,0.0,False,21
Marvin Ridge Middle,review_recommended,Union,Regular School,None,Traditional,34.97439929661718,-80.79411443084099,37635.5,0,0.0,False,21
River Bend Elementary,review_recommended,Wake,Regular School,None,Year Round,35.864799377547925,-78.5376244050918,16882.7,0,0.0,False,21
Barwell Road Elementary,ok,Wake,Regular School,None,Year Round,35.732490047530284,-78.55514456641521,15365.1,0,0.0,False,21
East Cary Middle,ok,Wake,Regular School,None,Year Round,35.77974070574703,-78.76596777898307,182.4,10,58.4,True,21
Forest Pines Elementary,ok,Wake,Regular School,None,Traditional,35.98694932532116,-78.49884941722105,26677.2,0,0.0,False,21
River Oaks Middle,review_recommended,Wake,Alternative Education,None,Traditional,35.797586532615064,-78.55757412834596,13342.3,0,0.0,False,21
Harris Creek Elementary,review_recommended,Wake,Regular School,None,Year Round,35.87330208414107,-78.51272262474893,19318.1,0,0.0,False,21
Holly Springs High,ok,Wake,Regular School,None,Traditional,35.62812506750464,-78.84961240747143,9534.2,0,0.0,False,21
Holly Grove Elementary,ok,Wake,Regular School,None,Year Round,35.63186087561874,-78.85059218959302,9119.2,0,0.0,False,21
Wake Early College of Health and Science,ok,Wake,Regular School,Early College,Modified,35.78500358443578,-78.58407196852048,11034.6,0,0.0,False,21
East Wake School of Health Science,review_recommended,Wake,Regular School,Cooperative Innovative HS,Traditional,35.81308820655212,-78.42470538952517,25412.2,0,0.0,False,21
East Wake School of Integrated Technolog,review_recommended,Wake,Regular School,Cooperative Innovative HS,Traditional,35.812706716799276,-78.42472274176679,25407.9,0,0.0,False,21
McGee's Crossroads Elem,review_recommended,Johnston,Regular School,None,Traditional,35.51180020296479,-78.57880960425561,29718.3,0,0.0,False,21
Randolph Early College High,review_recommended,Randolph,Regular School,Early College,Traditional,35.67236473963224,-79.8304230345855,195.9,3,14.7,True,21
CamTech High,review_recommended,Camden,Regular School,Cooperative Innovative HS,Traditional,36.326790124573925,-76.17234614667827,144975.7,0,0.0,False,21
Carrboro High,review_recommended,Orange,Regular School,None,Traditional,35.89150261290528,-79.08368684095099,74.0,34,65.9,True,21
Carpenter Elementary,ok,Wake,Regular School,None,Year Round,35.8140639850589,-78.8668843645024,2806.9,0,0.0,True,21
Martin Luther King Jr Middle,review_recommended,Mecklenburg,Regular School,None,Traditional,35.266353942082965,-80.78092635180853,5930.8,0,0.0,False,21
Carson High,ok,Rowan,Regular School,None,Traditional,35.56295571117202,-80.54611072409881,7323.7,0,0.0,False,21
Haywood Early College,review_recommended,Haywood,Regular School,Early College,Traditional,35.525104347874056,-82.92710335538182,29391.3,0,0.0,False,21
Pitts School Road Elementary,review_recommended,Cabarrus,Regular School,None,Traditional,35.343849518277764,-80.6464543792202,3956.5,0,0.0,True,21
Gravelly Hill Middle,review_recommended,Orange,Regular School,None,Traditional,36.06960317409321,-79.19644216738224,6641.1,0,0.0,False,21
Macon Early College High School,review_recommended,Macon,Regular School,Early College,Traditional,35.15992194331702,-83.38083242230842,26166.1,0,0.0,False,21
West View Elementary,review_recommended,Johnston,Regular School,None,Traditional,35.593217105744145,-78.56078240756426,23329.3,0,0.0,False,21
Wayne Early / Middle College High,review_recommended,Wayne,Regular School,Early College,Traditional,35.403526541636474,-77.94560684432298,213.3,7,13.0,True,21
AlamanceBurlington Middle College,ok,Alamance,Regular School,Cooperative Innovative HS,Traditional,36.06701550885192,-79.35473983290727,278.8,1,13.0,True,21
Hope Middle,review_recommended,Pitt,Regular School,None,Traditional,35.513728527892496,-77.28748077992765,44718.9,0,0.0,False,21
Challenger Early College High,review_recommended,Catawba,Regular School,Early College,Traditional,35.700555704558454,-81.28748533616252,21.1,18,13.4,True,21
Davidson Early College,ok,Davidson,Regular School,Early College,Traditional,35.863125799451886,-80.1834065997375,9166.4,0,0.0,False,21
Cedar Fork Elementary,ok,Wake,Regular School,None,Traditional,35.83670561259737,-78.84002707521576,3245.6,0,0.0,True,21
JF Webb High School Of Health And Life S,review_recommended,Granville,Regular School,Cooperative Innovative HS,Traditional,36.340910583539,-78.60192641768892,777.9,1,1.0,True,21
