county,year,internet_type,pct_households,lat,lon,internet_category
Carteret County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,34.8964664939643,-76.53941511160514,estimate - total - with an internet subscription - broadband of any type
Carteret County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,34.8964664939643,-76.53941511160514,satellite
Perquimans County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.177231517796926,-76.40763686851571,satellite
Chatham County,2017,estimate - total - internet access without a subscription,1.0,35.70262627748115,-79.2554015212105,estimate - total - internet access without a subscription
Johnston County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.51781367396539,-78.3657086914579,satellite
Person County,2017,estimate - total - no internet access,1.0,36.3901024868091,-78.97180766140136,estimate - total - no internet access
Lincoln County,2017,estimate - total - with an internet subscription,1.0,35.48560616138602,-81.2235339928295,estimate - total - with an internet subscription
Sampson County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,34.99154496012118,-78.37139292019154,dialup
Alexander County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.921109183034275,-81.17703543297115,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Chowan County,2021,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.12656326708592,-76.60213354311976,satellite
Cleveland County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.334091523772315,-81.5555404227367,fiber
Cleveland County,2021,with an internet subscription - satellite internet service,1.0,35.334091523772315,-81.5555404227367,satellite
Cumberland County,2021,internet access without a subscription,1.0,35.048616925792395,-78.82756016065333,internet access without a subscription
Dare County,2021,with an internet subscription - satellite internet service,1.0,35.669943665663986,-75.71977678366946,satellite
Davie County,2021,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.24,35.92911928530031,-80.5444684065788,satellite
Duplin County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.93654168662893,-77.9330278458104,fiber
Duplin County,2021,no internet access,1.0,34.93654168662893,-77.9330278458104,no internet access
Forsyth County,2021,internet access without a subscription,1.0,36.13062567122969,-80.25630114652601,internet access without a subscription
Franklin County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.08278028409943,-78.28569850104195,fiber
Franklin County,2021,no internet access,1.0,36.08278028409943,-78.28569850104195,no internet access
Gates County,2021,with an internet subscription,1.0,36.44495018813827,-76.70052276274026,with an internet subscription
Graham County,2021,internet access without a subscription,1.0,35.350179112709874,-83.83358630910433,internet access without a subscription
Harnett County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.36878869603793,-78.86939067672974,fiber
Hoke County,2021,with an internet subscription - satellite internet service,1.0,35.01753682412008,-79.23729652742003,satellite
Iredell County,2021,with an internet subscription - broadband of any type,1.0,35.80670124468856,-80.87349698665774,with an internet subscription - broadband of any type
Montgomery County,2021,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.332405738046155,-79.90548690677072,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Nash County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.967258453786435,-77.98644805042225,fiber
Pender County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.52487363212925,-77.90517580706157,fiber
Perquimans County,2021,with an internet subscription - other service with no other type of internet subscription,0.18,36.177231517796926,-76.40763686851571,with an internet subscription - other service with no other type of internet subscription
Robeson County,2021,with an internet subscription - satellite internet service,1.0,34.64024635950607,-79.10387160625888,satellite
Swain County,2021,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.77,35.486822539831365,-83.49274272655694,satellite
